date,store,item,sales
2022-10-09,Store C,Item 3,28
2022-10-10,Store C,Item 3,27
2022-10-11,Store C,Item 3,27
2022-10-12,Store C,Item 3,33
2022-10-13,Store C,Item 3,29
2022-10-14,Store C,Item 3,27
2022-10-15,Store C,Item 3,38
2022-10-16,Store C,Item 3,26
2022-10-17,Store C,Item 3,30
2022-10-18,Store C,Item 3,34
2022-10-19,Store C,Item 3,22
2022-10-20,Store C,Item 3,33
2022-10-21,Store C,Item 3,25
2022-10-22,Store C,Item 3,35
2022-10-23,Store C,Item 3,26
2022-10-24,Store C,Item 3,35
2022-10-25,Store C,Item 3,37
2022-10-26,Store C,Item 3,36
2022-10-27,Store C,Item 3,33
2022-10-28,Store C,Item 3,30
2022-10-29,Store C,Item 3,29
2022-10-30,Store C,Item 3,39
2022-10-31,Store C,Item 3,29
2022-11-01,Store C,Item 3,27
2022-11-02,Store C,Item 3,36
2022-11-03,Store C,Item 3,29
2022-11-04,Store C,Item 3,28
2022-11-05,Store C,Item 3,26
2022-11-06,Store C,Item 3,31
2022-11-07,Store C,Item 3,33
2022-11-08,Store C,Item 3,35
2022-11-09,Store C,Item 3,39
2022-11-10,Store C,Item 3,37
2022-11-11,Store C,Item 3,33
2022-11-12,Store C,Item 3,34
2022-11-13,Store C,Item 3,37
2022-11-14,Store C,Item 3,41
2022-11-15,Store C,Item 3,36
2022-11-16,Store C,Item 3,33
2022-11-17,Store C,Item 3,31
2022-11-18,Store C,Item 3,29
2022-11-19,Store C,Item 3,40
2022-11-20,Store C,Item 3,39
2022-11-21,Store C,Item 3,40
2022-11-22,Store C,Item 3,36
2022-11-23,Store C,Item 3,44
2022-11-24,Store C,Item 3,35
2022-11-25,Store C,Item 3,43
2022-11-26,Store C,Item 3,38
2022-11-27,Store C,Item 3,35
2022-11-28,Store C,Item 3,42
2022-11-29,Store C,Item 3,41
2022-11-30,Store C,Item 3,41
2022-12-01,Store C,Item 3,40
2022-12-02,Store C,Item 3,40
2022-12-03,Store C,Item 3,52
2022-12-04,Store C,Item 3,46
2022-12-05,Store C,Item 3,44
2022-12-06,Store C,Item 3,42
2022-12-07,Store C,Item 3,46
2022-12-08,Store C,Item 3,44
2022-12-09,Store C,Item 3,42
2022-12-10,Store C,Item 3,41
2022-12-11,Store C,Item 3,42
2022-12-12,Store C,Item 3,27
2022-12-13,Store C,Item 3,44
2022-12-14,Store C,Item 3,41
2022-12-15,Store C,Item 3,52
2022-12-16,Store C,Item 3,44
2022-12-17,Store C,Item 3,39
2022-12-18,Store C,Item 3,45
2022-12-19,Store C,Item 3,40
2022-12-20,Store C,Item 3,48
2022-12-21,Store C,Item 3,48
2022-12-22,Store C,Item 3,51
2022-12-23,Store C,Item 3,43
2022-12-24,Store C,Item 3,47
2022-12-25,Store C,Item 3,41
2022-12-26,Store C,Item 3,51
2022-12-27,Store C,Item 3,51
2022-12-28,Store C,Item 3,51
2022-12-29,Store C,Item 3,49
2022-12-30,Store C,Item 3,51
2022-12-31,Store C,Item 3,58
2022-01-01,Store C,Item 4,48
2022-01-02,Store C,Item 4,51
2022-01-03,Store C,Item 4,45
2022-01-04,Store C,Item 4,46
2022-01-05,Store C,Item 4,51
2022-01-06,Store C,Item 4,57
2022-01-07,Store C,Item 4,50
2022-01-08,Store C,Item 4,51
2022-01-09,Store C,Item 4,50
2022-01-10,Store C,Item 4,50
2022-01-11,Store C,Item 4,54
2022-01-12,Store C,Item 4,46
2022-01-13,Store C,Item 4,60
2022-01-14,Store C,Item 4,51
2022-01-15,Store C,Item 4,58
2022-01-16,Store C,Item 4,48
2022-01-17,Store C,Item 4,58
2022-01-18,Store C,Item 4,59
2022-01-19,Store C,Item 4,58
2022-01-20,Store C,Item 4,51
2022-01-21,Store C,Item 4,58
2022-01-22,Store C,Item 4,51
2022-01-23,Store C,Item 4,56
2022-01-24,Store C,Item 4,62
2022-01-25,Store C,Item 4,62
2022-01-26,Store C,Item 4,58
2022-01-27,Store C,Item 4,53
2022-01-28,Store C,Item 4,62
2022-01-29,Store C,Item 4,59
2022-01-30,Store C,Item 4,47
2022-01-31,Store C,Item 4,63
2022-02-01,Store C,Item 4,60
2022-02-02,Store C,Item 4,66
2022-02-03,Store C,Item 4,55
2022-02-04,Store C,Item 4,45
2022-02-05,Store C,Item 4,62
2022-02-06,Store C,Item 4,63
2022-02-07,Store C,Item 4,53
2022-02-08,Store C,Item 4,57
2022-02-09,Store C,Item 4,76
2022-02-10,Store C,Item 4,61
2022-02-11,Store C,Item 4,66
2022-02-12,Store C,Item 4,60
2022-02-13,Store C,Item 4,53
2022-02-14,Store C,Item 4,62
2022-02-15,Store C,Item 4,62
2022-02-16,Store C,Item 4,62
2022-02-17,Store C,Item 4,63
2022-02-18,Store C,Item 4,66
2022-02-19,Store C,Item 4,64
2022-02-20,Store C,Item 4,58
2022-02-21,Store C,Item 4,67
2022-02-22,Store C,Item 4,55
2022-02-23,Store C,Item 4,55
2022-02-24,Store C,Item 4,69
2022-02-25,Store C,Item 4,68
2022-02-26,Store C,Item 4,66
2022-02-27,Store C,Item 4,59
2022-02-28,Store C,Item 4,63
2022-03-01,Store C,Item 4,65
2022-03-02,Store C,Item 4,59
2022-03-03,Store C,Item 4,63
2022-03-04,Store C,Item 4,70
2022-03-05,Store C,Item 4,74
2022-03-06,Store C,Item 4,65
2022-03-07,Store C,Item 4,71
2022-03-08,Store C,Item 4,58
2022-03-09,Store C,Item 4,71
2022-03-10,Store C,Item 4,64
2022-03-11,Store C,Item 4,70
2022-03-12,Store C,Item 4,67
2022-03-13,Store C,Item 4,75
2022-03-14,Store C,Item 4,64
2022-03-15,Store C,Item 4,72
2022-03-16,Store C,Item 4,67
2022-03-17,Store C,Item 4,68
2022-03-18,Store C,Item 4,68
2022-03-19,Store C,Item 4,65
2022-03-20,Store C,Item 4,69
2022-03-21,Store C,Item 4,69
2022-03-22,Store C,Item 4,70
2022-03-23,Store C,Item 4,70
2022-03-24,Store C,Item 4,73
2022-03-25,Store C,Item 4,74
2022-03-26,Store C,Item 4,64
2022-03-27,Store C,Item 4,74
2022-03-28,Store C,Item 4,63
2022-03-29,Store C,Item 4,72
2022-03-30,Store C,Item 4,73
2022-03-31,Store C,Item 4,60
2022-04-01,Store C,Item 4,70
2022-04-02,Store C,Item 4,67
2022-04-03,Store C,Item 4,66
2022-04-04,Store C,Item 4,76
2022-04-05,Store C,Item 4,66
2022-04-06,Store C,Item 4,65
2022-04-07,Store C,Item 4,70
2022-04-08,Store C,Item 4,73
2022-04-09,Store C,Item 4,69
2022-04-10,Store C,Item 4,75
2022-04-11,Store C,Item 4,72
2022-04-12,Store C,Item 4,58
2022-04-13,Store C,Item 4,66
2022-04-14,Store C,Item 4,66
2022-04-15,Store C,Item 4,71
2022-04-16,Store C,Item 4,56
2022-04-17,Store C,Item 4,82
2022-04-18,Store C,Item 4,71
2022-04-19,Store C,Item 4,69
2022-04-20,Store C,Item 4,74
2022-04-21,Store C,Item 4,80
2022-04-22,Store C,Item 4,73
2022-04-23,Store C,Item 4,73
2022-04-24,Store C,Item 4,69
2022-04-25,Store C,Item 4,67
2022-04-26,Store C,Item 4,65
2022-04-27,Store C,Item 4,64
2022-04-28,Store C,Item 4,64
2022-04-29,Store C,Item 4,61
2022-04-30,Store C,Item 4,67
2022-05-01,Store C,Item 4,59
2022-05-02,Store C,Item 4,68
2022-05-03,Store C,Item 4,67
2022-05-04,Store C,Item 4,67
2022-05-05,Store C,Item 4,64
2022-05-06,Store C,Item 4,82
2022-05-07,Store C,Item 4,73
2022-05-08,Store C,Item 4,60
2022-05-09,Store C,Item 4,67
2022-05-10,Store C,Item 4,62
2022-05-11,Store C,Item 4,60
2022-05-12,Store C,Item 4,58
2022-05-13,Store C,Item 4,67
2022-05-14,Store C,Item 4,61
2022-05-15,Store C,Item 4,69
2022-05-16,Store C,Item 4,69
2022-05-17,Store C,Item 4,71
2022-05-18,Store C,Item 4,59
2022-05-19,Store C,Item 4,66
2022-05-20,Store C,Item 4,66
2022-05-21,Store C,Item 4,60
2022-05-22,Store C,Item 4,59
2022-05-23,Store C,Item 4,70
2022-05-24,Store C,Item 4,63
2022-05-25,Store C,Item 4,65
2022-05-26,Store C,Item 4,57
2022-05-27,Store C,Item 4,55
2022-05-28,Store C,Item 4,58
2022-05-29,Store C,Item 4,60
2022-05-30,Store C,Item 4,55
2022-05-31,Store C,Item 4,60
2022-06-01,Store C,Item 4,51
2022-06-02,Store C,Item 4,54
2022-06-03,Store C,Item 4,62
2022-06-04,Store C,Item 4,62
2022-06-05,Store C,Item 4,57
2022-06-06,Store C,Item 4,53
2022-06-07,Store C,Item 4,53
2022-06-08,Store C,Item 4,56
2022-06-09,Store C,Item 4,60
2022-06-10,Store C,Item 4,62
2022-06-11,Store C,Item 4,54
2022-06-12,Store C,Item 4,51
2022-06-13,Store C,Item 4,57
2022-06-14,Store C,Item 4,51
2022-06-15,Store C,Item 4,53
2022-06-16,Store C,Item 4,62
2022-06-17,Store C,Item 4,59
2022-06-18,Store C,Item 4,55
2022-06-19,Store C,Item 4,48
2022-06-20,Store C,Item 4,55
2022-06-21,Store C,Item 4,59
2022-06-22,Store C,Item 4,51
2022-06-23,Store C,Item 4,59
2022-06-24,Store C,Item 4,59
2022-06-25,Store C,Item 4,60
2022-06-26,Store C,Item 4,53
2022-06-27,Store C,Item 4,54
2022-06-28,Store C,Item 4,58
2022-06-29,Store C,Item 4,53
2022-06-30,Store C,Item 4,48
2022-07-01,Store C,Item 4,48
2022-07-02,Store C,Item 4,51
2022-07-03,Store C,Item 4,43
2022-07-04,Store C,Item 4,48
2022-07-05,Store C,Item 4,54
2022-07-06,Store C,Item 4,37
2022-07-07,Store C,Item 4,55
2022-07-08,Store C,Item 4,53
2022-07-09,Store C,Item 4,45
2022-07-10,Store C,Item 4,49
2022-07-11,Store C,Item 4,46
2022-07-12,Store C,Item 4,52
2022-07-13,Store C,Item 4,51
2022-07-14,Store C,Item 4,38
2022-07-15,Store C,Item 4,48
2022-07-16,Store C,Item 4,44
2022-07-17,Store C,Item 4,45
2022-07-18,Store C,Item 4,40
2022-07-19,Store C,Item 4,52
2022-07-20,Store C,Item 4,49
2022-07-21,Store C,Item 4,39
2022-07-22,Store C,Item 4,36
2022-07-23,Store C,Item 4,40
2022-07-24,Store C,Item 4,44
2022-07-25,Store C,Item 4,43
2022-07-26,Store C,Item 4,48
2022-07-27,Store C,Item 4,45
2022-07-28,Store C,Item 4,46
2022-07-29,Store C,Item 4,42
2022-07-30,Store C,Item 4,33
2022-07-31,Store C,Item 4,39
2022-08-01,Store C,Item 4,45
2022-08-02,Store C,Item 4,39
2022-08-03,Store C,Item 4,42
2022-08-04,Store C,Item 4,37
2022-08-05,Store C,Item 4,33
2022-08-06,Store C,Item 4,38
2022-08-07,Store C,Item 4,39
2022-08-08,Store C,Item 4,34
2022-08-09,Store C,Item 4,36
2022-08-10,Store C,Item 4,32
2022-08-11,Store C,Item 4,42
2022-08-12,Store C,Item 4,35
2022-08-13,Store C,Item 4,44
2022-08-14,Store C,Item 4,44
2022-08-15,Store C,Item 4,35
2022-08-16,Store C,Item 4,30
2022-08-17,Store C,Item 4,25
2022-08-18,Store C,Item 4,28
2022-08-19,Store C,Item 4,28
2022-08-20,Store C,Item 4,41
2022-08-21,Store C,Item 4,35
2022-08-22,Store C,Item 4,36
2022-08-23,Store C,Item 4,23
2022-08-24,Store C,Item 4,28
2022-08-25,Store C,Item 4,38
2022-08-26,Store C,Item 4,35
2022-08-27,Store C,Item 4,32
2022-08-28,Store C,Item 4,36
2022-08-29,Store C,Item 4,41
2022-08-30,Store C,Item 4,31
2022-08-31,Store C,Item 4,33
2022-09-01,Store C,Item 4,33
2022-09-02,Store C,Item 4,44
2022-09-03,Store C,Item 4,21
2022-09-04,Store C,Item 4,35
2022-09-05,Store C,Item 4,31
2022-09-06,Store C,Item 4,34
2022-09-07,Store C,Item 4,28
2022-09-08,Store C,Item 4,31
2022-09-09,Store C,Item 4,34
2022-09-10,Store C,Item 4,46
2022-09-11,Store C,Item 4,35
2022-09-12,Store C,Item 4,26
2022-09-13,Store C,Item 4,28
2022-09-14,Store C,Item 4,28
2022-09-15,Store C,Item 4,21
2022-09-16,Store C,Item 4,29
2022-09-17,Store C,Item 4,34
2022-09-18,Store C,Item 4,24
2022-09-19,Store C,Item 4,35
2022-09-20,Store C,Item 4,32
2022-09-21,Store C,Item 4,26
2022-09-22,Store C,Item 4,29
2022-09-23,Store C,Item 4,38
2022-09-24,Store C,Item 4,33
2022-09-25,Store C,Item 4,30
2022-09-26,Store C,Item 4,28
2022-09-27,Store C,Item 4,30
2022-09-28,Store C,Item 4,27
2022-09-29,Store C,Item 4,19
2022-09-30,Store C,Item 4,40
2022-10-01,Store C,Item 4,30
2022-10-02,Store C,Item 4,31
2022-10-03,Store C,Item 4,29
2022-10-04,Store C,Item 4,26
2022-10-05,Store C,Item 4,29
2022-10-06,Store C,Item 4,22
2022-10-07,Store C,Item 4,41
2022-10-08,Store C,Item 4,23
2022-10-09,Store C,Item 4,25
2022-10-10,Store C,Item 4,28
2022-10-11,Store C,Item 4,36
2022-10-12,Store C,Item 4,30
2022-10-13,Store C,Item 4,24
2022-10-14,Store C,Item 4,36
2022-10-15,Store C,Item 4,34
2022-10-16,Store C,Item 4,33
2022-10-17,Store C,Item 4,34
2022-10-18,Store C,Item 4,42
2022-10-19,Store C,Item 4,41
2022-10-20,Store C,Item 4,27
2022-10-21,Store C,Item 4,39
2022-10-22,Store C,Item 4,33
2022-10-23,Store C,Item 4,33
2022-10-24,Store C,Item 4,23
2022-10-25,Store C,Item 4,30
2022-10-26,Store C,Item 4,27
2022-10-27,Store C,Item 4,36
2022-10-28,Store C,Item 4,37
2022-10-29,Store C,Item 4,21
2022-10-30,Store C,Item 4,32
2022-10-31,Store C,Item 4,38
2022-11-01,Store C,Item 4,31
2022-11-02,Store C,Item 4,36
2022-11-03,Store C,Item 4,34
2022-11-04,Store C,Item 4,35
2022-11-05,Store C,Item 4,32
2022-11-06,Store C,Item 4,27
2022-11-07,Store C,Item 4,28
2022-11-08,Store C,Item 4,37
2022-11-09,Store C,Item 4,34
2022-11-10,Store C,Item 4,33
2022-11-11,Store C,Item 4,32
2022-11-12,Store C,Item 4,33
2022-11-13,Store C,Item 4,40
2022-11-14,Store C,Item 4,33
2022-11-15,Store C,Item 4,29
2022-11-16,Store C,Item 4,39
2022-11-17,Store C,Item 4,35
2022-11-18,Store C,Item 4,36
2022-11-19,Store C,Item 4,44
2022-11-20,Store C,Item 4,36
2022-11-21,Store C,Item 4,38
2022-11-22,Store C,Item 4,31
2022-11-23,Store C,Item 4,36
2022-11-24,Store C,Item 4,41
2022-11-25,Store C,Item 4,30
2022-11-26,Store C,Item 4,39
2022-11-27,Store C,Item 4,39
2022-11-28,Store C,Item 4,39
2022-11-29,Store C,Item 4,44
2022-11-30,Store C,Item 4,41
2022-12-01,Store C,Item 4,47
2022-12-02,Store C,Item 4,35
2022-12-03,Store C,Item 4,41
2022-12-04,Store C,Item 4,41
2022-12-05,Store C,Item 4,35
2022-12-06,Store C,Item 4,46
2022-12-07,Store C,Item 4,53
2022-12-08,Store C,Item 4,42
2022-12-09,Store C,Item 4,45
2022-12-10,Store C,Item 4,43
2022-12-11,Store C,Item 4,39
2022-12-12,Store C,Item 4,34
2022-12-13,Store C,Item 4,40
2022-12-14,Store C,Item 4,37
2022-12-15,Store C,Item 4,53
2022-12-16,Store C,Item 4,44
2022-12-17,Store C,Item 4,43
2022-12-18,Store C,Item 4,49
2022-12-19,Store C,Item 4,40
2022-12-20,Store C,Item 4,42
2022-12-21,Store C,Item 4,46
2022-12-22,Store C,Item 4,52
2022-12-23,Store C,Item 4,49
2022-12-24,Store C,Item 4,48
2022-12-25,Store C,Item 4,48
2022-12-26,Store C,Item 4,50
2022-12-27,Store C,Item 4,49
2022-12-28,Store C,Item 4,43
2022-12-29,Store C,Item 4,49
2022-12-30,Store C,Item 4,44
2022-12-31,Store C,Item 4,50
2022-01-01,Store C,Item 5,47
2022-01-02,Store C,Item 5,63
2022-01-03,Store C,Item 5,50
2022-01-04,Store C,Item 5,44
2022-01-05,Store C,Item 5,50
2022-01-06,Store C,Item 5,54
2022-01-07,Store C,Item 5,60
2022-01-08,Store C,Item 5,49
2022-01-09,Store C,Item 5,44
2022-01-10,Store C,Item 5,57
2022-01-11,Store C,Item 5,46
2022-01-12,Store C,Item 5,51
2022-01-13,Store C,Item 5,52
2022-01-14,Store C,Item 5,54
2022-01-15,Store C,Item 5,58
2022-01-16,Store C,Item 5,51
2022-01-17,Store C,Item 5,54
2022-01-18,Store C,Item 5,55
2022-01-19,Store C,Item 5,56
2022-01-20,Store C,Item 5,56
2022-01-21,Store C,Item 5,58
2022-01-22,Store C,Item 5,61
2022-01-23,Store C,Item 5,59
2022-01-24,Store C,Item 5,60
2022-01-25,Store C,Item 5,50
2022-01-26,Store C,Item 5,58
2022-01-27,Store C,Item 5,61
2022-01-28,Store C,Item 5,62
2022-01-29,Store C,Item 5,55
2022-01-30,Store C,Item 5,56
2022-01-31,Store C,Item 5,57
2022-02-01,Store C,Item 5,62
2022-02-02,Store C,Item 5,65
2022-02-03,Store C,Item 5,58
2022-02-04,Store C,Item 5,65
2022-02-05,Store C,Item 5,61
2022-02-06,Store C,Item 5,61
2022-02-07,Store C,Item 5,60
2022-02-08,Store C,Item 5,65
2022-02-09,Store C,Item 5,64
2022-02-10,Store C,Item 5,74
2022-02-11,Store C,Item 5,58
2022-02-12,Store C,Item 5,65
2022-02-13,Store C,Item 5,60
2022-02-14,Store C,Item 5,59
2022-02-15,Store C,Item 5,63
2022-02-16,Store C,Item 5,64
2022-02-17,Store C,Item 5,79
2022-02-18,Store C,Item 5,63
2022-02-19,Store C,Item 5,59
2022-02-20,Store C,Item 5,66
2022-02-21,Store C,Item 5,55
2022-02-22,Store C,Item 5,65
2022-02-23,Store C,Item 5,65
2022-02-24,Store C,Item 5,70
2022-02-25,Store C,Item 5,71
2022-02-26,Store C,Item 5,63
2022-02-27,Store C,Item 5,65
2022-02-28,Store C,Item 5,63
2022-03-01,Store C,Item 5,61
2022-03-02,Store C,Item 5,68
2022-03-03,Store C,Item 5,61
2022-03-04,Store C,Item 5,65
2022-03-05,Store C,Item 5,62
2022-03-06,Store C,Item 5,70
2022-03-07,Store C,Item 5,77
2022-03-08,Store C,Item 5,61
2022-03-09,Store C,Item 5,59
2022-03-10,Store C,Item 5,67
2022-03-11,Store C,Item 5,68
2022-03-12,Store C,Item 5,69
2022-03-13,Store C,Item 5,66
2022-03-14,Store C,Item 5,67
2022-03-15,Store C,Item 5,70
2022-03-16,Store C,Item 5,74
2022-03-17,Store C,Item 5,59
2022-03-18,Store C,Item 5,67
2022-03-19,Store C,Item 5,70
2022-03-20,Store C,Item 5,64
2022-03-21,Store C,Item 5,78
2022-03-22,Store C,Item 5,66
2022-03-23,Store C,Item 5,69
2022-03-24,Store C,Item 5,72
2022-03-25,Store C,Item 5,66
2022-03-26,Store C,Item 5,60
2022-03-27,Store C,Item 5,67
2022-03-28,Store C,Item 5,75
2022-03-29,Store C,Item 5,68
2022-03-30,Store C,Item 5,65
2022-03-31,Store C,Item 5,74
2022-04-01,Store C,Item 5,68
2022-04-02,Store C,Item 5,67
2022-04-03,Store C,Item 5,70
2022-04-04,Store C,Item 5,73
2022-04-05,Store C,Item 5,81
2022-04-06,Store C,Item 5,74
2022-04-07,Store C,Item 5,75
2022-04-08,Store C,Item 5,67
2022-04-09,Store C,Item 5,64
2022-04-10,Store C,Item 5,70
2022-04-11,Store C,Item 5,70
2022-04-12,Store C,Item 5,64
2022-04-13,Store C,Item 5,68
2022-04-14,Store C,Item 5,71
2022-04-15,Store C,Item 5,71
2022-04-16,Store C,Item 5,71
2022-04-17,Store C,Item 5,70
2022-04-18,Store C,Item 5,66
2022-04-19,Store C,Item 5,66
2022-04-20,Store C,Item 5,63
2022-04-21,Store C,Item 5,77
2022-04-22,Store C,Item 5,68
2022-04-23,Store C,Item 5,67
2022-04-24,Store C,Item 5,63
2022-04-25,Store C,Item 5,83
2022-04-26,Store C,Item 5,62
2022-04-27,Store C,Item 5,66
2022-04-28,Store C,Item 5,70
2022-04-29,Store C,Item 5,70
2022-04-30,Store C,Item 5,72
2022-05-01,Store C,Item 5,76
2022-05-02,Store C,Item 5,69
2022-05-03,Store C,Item 5,61
2022-05-04,Store C,Item 5,65
2022-05-05,Store C,Item 5,68
2022-05-06,Store C,Item 5,76
2022-05-07,Store C,Item 5,59
2022-05-08,Store C,Item 5,72
2022-05-09,Store C,Item 5,66
2022-05-10,Store C,Item 5,70
2022-05-11,Store C,Item 5,65
2022-05-12,Store C,Item 5,61
2022-05-13,Store C,Item 5,68
2022-05-14,Store C,Item 5,68
2022-05-15,Store C,Item 5,69
2022-05-16,Store C,Item 5,64
2022-05-17,Store C,Item 5,61
2022-05-18,Store C,Item 5,56
2022-05-19,Store C,Item 5,67
2022-05-20,Store C,Item 5,65
2022-05-21,Store C,Item 5,58
2022-05-22,Store C,Item 5,60
2022-05-23,Store C,Item 5,60
2022-05-24,Store C,Item 5,55
2022-05-25,Store C,Item 5,58
2022-05-26,Store C,Item 5,56
2022-05-27,Store C,Item 5,59
2022-05-28,Store C,Item 5,57
2022-05-29,Store C,Item 5,52
2022-05-30,Store C,Item 5,70
2022-05-31,Store C,Item 5,66
2022-06-01,Store C,Item 5,56
2022-06-02,Store C,Item 5,61
2022-06-03,Store C,Item 5,61
2022-06-04,Store C,Item 5,65
2022-06-05,Store C,Item 5,54
2022-06-06,Store C,Item 5,64
2022-06-07,Store C,Item 5,55
2022-06-08,Store C,Item 5,51
2022-06-09,Store C,Item 5,61
2022-06-10,Store C,Item 5,63
2022-06-11,Store C,Item 5,70
2022-06-12,Store C,Item 5,50
2022-06-13,Store C,Item 5,59
2022-06-14,Store C,Item 5,54
2022-06-15,Store C,Item 5,59
2022-06-16,Store C,Item 5,48
2022-06-17,Store C,Item 5,48
2022-06-18,Store C,Item 5,50
2022-06-19,Store C,Item 5,54
2022-06-20,Store C,Item 5,50
2022-06-21,Store C,Item 5,57
2022-06-22,Store C,Item 5,58
2022-06-23,Store C,Item 5,56
2022-06-24,Store C,Item 5,60
2022-06-25,Store C,Item 5,54
2022-06-26,Store C,Item 5,45
2022-06-27,Store C,Item 5,58
2022-06-28,Store C,Item 5,48
2022-06-29,Store C,Item 5,55
2022-06-30,Store C,Item 5,58
2022-07-01,Store C,Item 5,52
2022-07-02,Store C,Item 5,42
2022-07-03,Store C,Item 5,45
2022-07-04,Store C,Item 5,55
2022-07-05,Store C,Item 5,48
2022-07-06,Store C,Item 5,49
2022-07-07,Store C,Item 5,52
2022-07-08,Store C,Item 5,51
2022-07-09,Store C,Item 5,48
2022-07-10,Store C,Item 5,46
2022-07-11,Store C,Item 5,45
2022-07-12,Store C,Item 5,50
2022-07-13,Store C,Item 5,48
2022-07-14,Store C,Item 5,44
2022-07-15,Store C,Item 5,50
2022-07-16,Store C,Item 5,44
2022-07-17,Store C,Item 5,40
2022-07-18,Store C,Item 5,40
2022-07-19,Store C,Item 5,39
2022-07-20,Store C,Item 5,42
2022-07-21,Store C,Item 5,49
2022-07-22,Store C,Item 5,39
2022-07-23,Store C,Item 5,43
2022-07-24,Store C,Item 5,39
2022-07-25,Store C,Item 5,40
2022-07-26,Store C,Item 5,34
2022-07-27,Store C,Item 5,40
2022-07-28,Store C,Item 5,40
2022-07-29,Store C,Item 5,43
2022-07-30,Store C,Item 5,41
2022-07-31,Store C,Item 5,34
2022-08-01,Store C,Item 5,45
2022-08-02,Store C,Item 5,40
2022-08-03,Store C,Item 5,40
2022-08-04,Store C,Item 5,39
2022-08-05,Store C,Item 5,36
2022-08-06,Store C,Item 5,39
2022-08-07,Store C,Item 5,40
2022-08-08,Store C,Item 5,29
2022-08-09,Store C,Item 5,35
2022-08-10,Store C,Item 5,36
2022-08-11,Store C,Item 5,38
2022-08-12,Store C,Item 5,42
2022-08-13,Store C,Item 5,32
2022-08-14,Store C,Item 5,33
2022-08-15,Store C,Item 5,33
2022-08-16,Store C,Item 5,31
2022-08-17,Store C,Item 5,34
2022-08-18,Store C,Item 5,39
2022-08-19,Store C,Item 5,29
2022-08-20,Store C,Item 5,37
2022-08-21,Store C,Item 5,26
2022-08-22,Store C,Item 5,31
2022-08-23,Store C,Item 5,32
2022-08-24,Store C,Item 5,42
2022-08-25,Store C,Item 5,32
2022-08-26,Store C,Item 5,22
2022-08-27,Store C,Item 5,23
2022-08-28,Store C,Item 5,33
2022-08-29,Store C,Item 5,36
2022-08-30,Store C,Item 5,34
2022-08-31,Store C,Item 5,33
2022-09-01,Store C,Item 5,38
2022-09-02,Store C,Item 5,29
2022-09-03,Store C,Item 5,36
2022-09-04,Store C,Item 5,23
2022-09-05,Store C,Item 5,27
2022-09-06,Store C,Item 5,22
2022-09-07,Store C,Item 5,30
2022-09-08,Store C,Item 5,31
2022-09-09,Store C,Item 5,31
2022-09-10,Store C,Item 5,31
2022-09-11,Store C,Item 5,26
2022-09-12,Store C,Item 5,30
2022-09-13,Store C,Item 5,23
2022-09-14,Store C,Item 5,37
2022-09-15,Store C,Item 5,29
2022-09-16,Store C,Item 5,28
2022-09-17,Store C,Item 5,38
2022-09-18,Store C,Item 5,24
2022-09-19,Store C,Item 5,24
2022-09-20,Store C,Item 5,24
2022-09-21,Store C,Item 5,29
2022-09-22,Store C,Item 5,32
2022-09-23,Store C,Item 5,33
2022-09-24,Store C,Item 5,43
2022-09-25,Store C,Item 5,18
2022-09-26,Store C,Item 5,33
2022-09-27,Store C,Item 5,27
2022-09-28,Store C,Item 5,27
2022-09-29,Store C,Item 5,26
2022-09-30,Store C,Item 5,25
2022-10-01,Store C,Item 5,38
2022-10-02,Store C,Item 5,34
2022-10-03,Store C,Item 5,30
2022-10-04,Store C,Item 5,36
2022-10-05,Store C,Item 5,22
2022-10-06,Store C,Item 5,23
2022-10-07,Store C,Item 5,19
2022-10-08,Store C,Item 5,26
2022-10-09,Store C,Item 5,30
2022-10-10,Store C,Item 5,30
2022-10-11,Store C,Item 5,31
2022-10-12,Store C,Item 5,23
2022-10-13,Store C,Item 5,34
2022-10-14,Store C,Item 5,31
2022-10-15,Store C,Item 5,34
2022-10-16,Store C,Item 5,21
2022-10-17,Store C,Item 5,32
2022-10-18,Store C,Item 5,24
2022-10-19,Store C,Item 5,28
2022-10-20,Store C,Item 5,33
2022-10-21,Store C,Item 5,31
2022-10-22,Store C,Item 5,27
2022-10-23,Store C,Item 5,31
2022-10-24,Store C,Item 5,23
2022-10-25,Store C,Item 5,37
2022-10-26,Store C,Item 5,30
2022-10-27,Store C,Item 5,37
2022-10-28,Store C,Item 5,29
2022-10-29,Store C,Item 5,29
2022-10-30,Store C,Item 5,28
2022-10-31,Store C,Item 5,37
2022-11-01,Store C,Item 5,29
2022-11-02,Store C,Item 5,36
2022-11-03,Store C,Item 5,31
2022-11-04,Store C,Item 5,23
2022-11-05,Store C,Item 5,30
2022-11-06,Store C,Item 5,27
2022-11-07,Store C,Item 5,34
2022-11-08,Store C,Item 5,28
2022-11-09,Store C,Item 5,38
2022-11-10,Store C,Item 5,34
2022-11-11,Store C,Item 5,33
2022-11-12,Store C,Item 5,38
2022-11-13,Store C,Item 5,40
2022-11-14,Store C,Item 5,35
2022-11-15,Store C,Item 5,31
2022-11-16,Store C,Item 5,27
2022-11-17,Store C,Item 5,32
2022-11-18,Store C,Item 5,33
2022-11-19,Store C,Item 5,37
2022-11-20,Store C,Item 5,35
2022-11-21,Store C,Item 5,40
2022-11-22,Store C,Item 5,34
2022-11-23,Store C,Item 5,37
2022-11-24,Store C,Item 5,43
